list_name,name,label,prov,com,zon,order
collines,8060105,MUNINI,,,80601,
collines,8060106,MURAMBI,,,80601,
collines,8060107,MUTARURE,,,80601,
collines,8060108,NYAKIBINGO,,,80601,
collines,8060109,RUDEHE,,,80601,
collines,8060201,BURARANA,,,80602,
collines,8060202,BUTUHURANA,,,80602,
collines,8060203,BWISANGE,,,80602,
collines,8060204,KIJURI,,,80602,
collines,8060205,MIKAMBA,,,80602,
collines,8060206,NYARURAMBI,,,80602,
collines,8060207,RUVUMU,,,80602,
collines,8060301,CAMIZI,,,80603,
collines,8060302,GITWE,,,80603,
collines,8060303,KABUYE,,,80603,
collines,8060304,KINYOVU,,,80603,
collines,8060305,MUNYINYA,,,80603,
collines,8060306,MUSONGE,,,80603,
collines,8060307,RUKOMA,,,80603,
collines,8060401,BANDAGA,,,80604,
collines,8060402,BURENGO,,,80604,
collines,8060403,BWAYI,,,80604,
collines,8060404,GASARE,,,80604,
collines,8060405,KIBAVU,,,80604,
collines,8060406,KIVUMU,,,80604,
collines,8060407,MUGANZA,,,80604,
collines,8060408,MVUMVU,,,80604,
collines,8060409,NGORO,,,80604,
collines,8060410,NTEKO,,,80604,
collines,8060411,NYARUMANGA,,,80604,
collines,8060412,RUGANZA,,,80604,
collines,8070101,CEYEREZI,,,80701,
collines,8070102,GASENYI,,,80701,
collines,8070103,GATOZO,,,80701,
collines,8070104,JIMBI,,,80701,
collines,8070105,KANYUNDO,,,80701,
collines,8070106,MASANZE,,,80701,
collines,8070107,MBOGWE,,,80701,
collines,8070108,MIBAZI,,,80701,
collines,8070109,NDAVA,,,80701,
collines,8070110,NYAMWERA,,,80701,
collines,8070111,SAKINYINYA,,,80701,
collines,8070201,BUSHOKA,,,80702,
collines,8070202,GATURA,,,80702,
collines,8070203,GISARA,,,80702,
collines,8070204,GITAMO,,,80702,
collines,8070205,KIVUZO,,,80702,
collines,8070206,MASAMA II,,,80702,
collines,8070207,NYAMITANGA,,,80702,
collines,8070208,NYARURAMBI,,,80702,
collines,8070209,RUBANGA,,,80702,
collines,8070210,RUSHUBI,,,80702,
collines,8070301,GAHARO,,,80703,
collines,8070302,GASHIBUKA,,,80703,
collines,8070303,KIBIMBA,,,80703,
collines,8070304,MASAMA I,,,80703,
collines,8070305,MUHANGA,,,80703,
collines,8070306,MWENDO,,,80703,
collines,8070307,NGOMA,,,80703,
collines,8070308,RUGAMBA,,,80703,
collines,8070309,RUSHENZA,,,80703,
collines,8080101,BUSAMBO,,,80801,
collines,8080102,BUZIRAGUHINDWA,,,80801,
collines,8080103,CAMAPAZI,,,80801,
collines,8080104,KARUNYINYA,,,80801,
collines,8080105,MURUTA,,,80801,
collines,8080106,MYUGARIRO,,,80801,
collines,8080107,NYAMIYOGORO,,,80801,
collines,8080108,REMERA,,,80801,
collines,8080109,YANZA,,,80801,
collines,8080201,GISHUBI,,,80802,
collines,8080202,MIKUBA,,,80802,
collines,8080203,MUTANA,,,80802,
collines,8080204,NKONGE,,,80802,
collines,8080205,NYAKIBARI,,,80802,
collines,8080206,RUVUMU,,,80802,
collines,8080301,KASEREGE,,,80803,
collines,8080302,KAVOGA,,,80803,
collines,8080303,KIBAKWE,,,80803,
collines,8080304,MANINI,,,80803,
collines,8080305,MPFUNDA,,,80803,
collines,8080306,MUCIRO,,,80803,
collines,8080307,MUGANZA,,,80803,
collines,8080308,RUHARO,,,80803,
collines,8080309,RWAGONGWE,,,80803,
collines,8080310,RWEGURA,,,80803,
collines,8090101,BUTANYERERA,,,80901,
collines,8090102,GACOKWE,,,80901,
collines,8090103,GIPFUVYA,,,80901,
collines,8090104,KARAMA,,,80901,
collines,8090105,MUZUMURE,,,80901,
collines,8090106,NYABIYOGI,,,80901,
collines,8090201,GIKOMERO,,,80902,
collines,8090202,KAGURUKA,,,80902,
collines,8090203,KIGURUKA,,,80902,
collines,8090204,KIRAMAHIRA,,,80902,
collines,8090205,MUSAGARA,,,80902,
collines,8090206,RUBUNGU,,,80902,
collines,8090207,RUSAVE,,,80902,
collines,8090301,BISHA,,,80903,
collines,8090302,BISHURI,,,80903,
collines,8090303,GATARE,,,80903,
collines,8090304,KABUYE,,,80903,
collines,8090305,KAREHE,,,80903,
collines,8090306,NYABITWE,,,80903,
collines,8090307,NYAMONDE,,,80903,
collines,8090308,RUBIRIZI,,,80903,
collines,8090309,TARA,,,80903,
collines,8090401,GIHORORO,,,80904,
collines,8090402,GITIBU,,,80904,
collines,8090403,NYABIBUYE,,,80904,
collines,8090404,NYARUSANGE,,,80904,
collines,8090405,RAMA,,,80904,
collines,8090406,RANGO,,,80904,
collines,8090407,RUHINGA,,,80904,
collines,9010101,GATURANDA,,,90101,
collines,9010102,KIGINA,,,90101,
collines,9010103,NYABIKENKE,,,90101,
collines,9010104,RUHEHE,,,90101,
collines,9010201,GITWE,,,90102,
collines,9010202,KIGOMA,,,90102,
collines,9010203,NYAMABUYE,,,90102,
collines,9010204,RUGASA,,,90102,
collines,9010301,KIRI,,,90103,
collines,9010302,KIYONZA,,,90103,
collines,9010303,NYAKARAMA,,,90103,
collines,9010304,RUBUGA,,,90103,
collines,9020101,BURARA,,,90201,
collines,9020102,GATARE,,,90201,
collines,9020103,GATETE,,,90201,
collines,9020104,KIGOMA,,,90201,
collines,9020105,KIVO,,,90201,
collines,9020106,MUNAZI,,,90201,
collines,9020107,NYAKIZU,,,90201,
collines,9020201,GISENYI,,,90202,
collines,9020202,HIGIRO,,,90202,
collines,9020203,KIBONDE,,,90202,
collines,9020204,MAREMBO,,,90202,
collines,9020205,MURAMBI,,,90202,
collines,9020206,NYABISINDU,,,90202,
collines,9020207,RUGARAMA,,,90202,
collines,9020208,RWIBIKARA,,,90202,
collines,9020301,KAGEGE,,,90203,
collines,9020302,KIRAVUMBA,,,90203,
collines,9020303,MUGOBE,,,90203,
collines,9020304,MUKERWA,,,90203,
collines,9020305,MUNYINYA,,,90203,
collines,9020306,RENGA,,,90203,
collines,9020307,RUNYINYA,,,90203,
collines,9020401,BUHIMBA,,,90204,
collines,9020402,BURINGA,,,90204,
collines,9020403,GATEMERE,,,90204,
collines,9020404,KABANGA,,,90204,
collines,9020405,KARAMBO,,,90204,
collines,9020406,KIDIDIRI,,,90204,
collines,9020407,MURORE,,,90204,
collines,9020408,NYABUGENI,,,90204,
collines,9020409,RURENDE,,,90204,
collines,9020410,RURIRA,,,90204,
collines,9020411,RUTABO,,,90204,
collines,9020412,RUYAGA,,,90204,
collines,9020501,GITETE,,,90205,
collines,9020502,KUMANA,,,90205,
collines,9020503,MUVYUKO,,,90205,
collines,9020504,MUYANGE,,,90205,
collines,9020505,NYAGISOZI,,,90205,
collines,9020506,RUHEHA,,,90205,
collines,9020507,SIGU,,,90205,
collines,9030101,BUGORORA,,,90301,
collines,9030102,BUHEVYI,,,90301,
collines,9030103,KIBONOBONO,,,90301,
collines,9030104,MUTARISHWA,,,90301,
collines,9030201,BUHORO,,,90302,
collines,9030202,BUNYWERA,,,90302,
collines,9030203,KARAMBO,,,90302,
collines,9030204,MINYAGO,,,90302,
collines,9030205,RUSARA,,,90302,
collines,9030301,GASAVE,,,90303,
collines,9030302,KIBAZI,,,90303,
collines,9030303,KIMEZA,,,90303,
collines,9030304,MUGONGO,,,90303,
collines,9030305,RUYENZI,,,90303,
collines,9030401,BUDAHUNGA,,,90304,
collines,9030402,BUTEGANA,,,90304,
collines,9030403,MUKENKE I,,,90304,
collines,9030404,MUKENKE II,,,90304,
collines,9040101,BAZIRO,,,90401,
collines,9040102,BUCANA,,,90401,
collines,9040103,GIHINGA,,,90401,
collines,9040104,KIVUMU,,,90401,
collines,9040105,MAREMBO,,,90401,
collines,9040106,MIRWA,,,90401,
collines,9040107,NGOMA,,,90401,
collines,9040108,NYENZI,,,90401,
collines,9040109,RUHONGORE,,,90401,
collines,9040201,BUGWANA,,,90402,
collines,9040202,BUTAHANA,,,90402,
collines,9040203,BUTIHINDA,,,90402,
collines,9040204,CUMBA,,,90402,
collines,9040205,GAHOSHA,,,90402,
collines,9040206,GASUGA,,,90402,
collines,9040207,RUNGAZI,,,90402,
collines,9040208,TONGA,,,90402,
collines,9040301,BIGOMBO,,,90403,
collines,9040302,SANTUNDA,,,90403,
collines,9040303,SHORE,,,90403,
collines,9050101,CERU,,,90501,
collines,9050102,CEWE,,,90501,
collines,9050103,RUNYONZA,,,90501,
collines,9050201,BUGERA,,,90502,
collines,9050202,BUSENYI,,,90502,
collines,9050203,CUMVA,,,90502,
collines,9050204,GIKUYO,,,90502,
collines,9050205,KANYINYA,,,90502,
collines,9050206,KARAMAGI,,,90502,
collines,9050207,MATAKA,,,90502,
collines,9050208,RAMBO,,,90502,
collines,9050301,KAVOGERO,,,90503,
collines,9050302,NYANGE-BUSHAZA,,,90503,
collines,9050303,RUNANIRA I&II,,,90503,
collines,9050304,RUNANIRA III,,,90503,
collines,9050305,RUPFUNDA,,,90503,
collines,9050401,GAKANA,,,90504,
collines,9050402,GIHOSHA,,,90504,
collines,9050403,KAVOMO,,,90504,
collines,9050404,KINYANGURUBE,,,90504,
collines,9050405,KIREKA,,,90504,
collines,9050406,KIYANZA,,,90504,
collines,9050407,MURAMA,,,90504,
collines,9050408,MURAMBA,,,90504,
collines,9050409,MUTARA,,,90504,
collines,9050410,MWENYA,,,90504,
collines,9050411,RUGERO I,,,90504,
collines,9050412,RUGERO II,,,90504,
collines,9050413,YARANDA,,,90504,
collines,9060101,BURINGANIRE,,,90601,
collines,9060102,CARUBAMBO,,,90601,
collines,9060103,KINYOVU,,,90601,
collines,9060104,MAKOMBE,,,90601,
collines,9060105,MARIZA,,,90601,
collines,9060106,MUGENDO,,,90601,
collines,9060107,NTANGO,,,90601,
collines,9060108,RUTAGARA,,,90601,
collines,9060109,SASA,,,90601,
collines,9060201,GITWENZI,,,90602,
collines,9060202,KAMENYA,,,90602,
collines,9060203,KANYAGU,,,90602,
collines,9060204,KIGINA,,,90602,
collines,9060205,MURUNGURIRA,,,90602,
collines,9060206,SUSA,,,90602,
collines,9060301,BUGORORA,,,90603,
collines,9060302,GASAVE,,,90603,
collines,9060303,GATANGA,,,90603,
collines,9060304,GIHOME,,,90603,
collines,9060305,GISITWE,,,90603,
collines,9060306,KIGAGA,,,90603,
collines,9060307,MIHIGO,,,90603,
collines,9060308,MONGE,,,90603,
collines,9060309,MWENDO,,,90603,
collines,9060310,NTEGA,,,90603,
collines,9060311,NYEMERA,,,90603,
collines,9060312,RUGESE,,,90603,
collines,9060313,RUKORE,,,90603,
collines,9060314,RUNYANKEZI,,,90603,
collines,9060401,GATWE,,,90604,
collines,9060402,KANABUGIRI,,,90604,
collines,9060403,MURARAMBWE,,,90604,
collines,9060404,MUYINZA,,,90604,
collines,9060405,NKORWE,,,90604,
collines,9060406,NYAKIBINGO,,,90604,
collines,9060407,RUSHUBIJE,,,90604,
collines,9060408,RWIMBOGO,,,90604,
collines,9070101,BURARANA,,,90701,
collines,9070102,BWINYANA,,,90701,
collines,9070103,GAHE,,,90701,
collines,9070104,GASHINGWA,,,90701,
collines,9070105,GATARE-CANZIKIRO,,,90701,
collines,9070106,KAVUMU,,,90701,
collines,9070107,KIRARO,,,90701,
collines,9070108,KIRIMA,,,90701,
collines,9070109,MATYAZO,,,90701,
collines,9070110,MURAMBA,,,90701,
collines,9070111,MUTOYI,,,90701,
collines,9070112,MUYEBE,,,90701,
collines,9070113,NYABIHANGA,,,90701,
collines,9070114,NYAGATOVU,,,90701,
collines,9070115,NYAKIBANDA,,,90701,
collines,9070116,NYAMIREMBE,,,90701,
collines,9070117,NYAMIVUMA,,,90701,
collines,9070118,NYAMYUMBA,,,90701,
collines,9070119,RUGERI,,,90701,
collines,9070120,RWISURI,,,90701,
collines,9070201,CANIKA,,,90702,
collines,9070202,CENDAJURU,,,90702,
collines,9070203,KABIRIZI,,,90702,
collines,9070204,KIGOBE,,,90702,
collines,9070205,KIZIBA,,,90702,
collines,9070206,NYAMISAGARA,,,90702,
collines,9070207,RWAMIKORE,,,90702,
collines,9070301,BUTSIMBA,,,90703,
collines,9070302,GASURA,,,90703,
collines,9070303,GIKOMERO,,,90703,
collines,9070304,KABUYE-GITANGA,,,90703,
collines,9070305,KABUYE-SHORORO,,,90703,
collines,9070306,MBASI,,,90703,
collines,9070307,NYABIKENKE,,,90703,
collines,9070308,RWIMANZOVU,,,90703,
collines,9070309,VUMBI,,,90703,
collines,10010101,BIGINA,,,100101,
collines,10010102,GASENGA,,,100101,
collines,10010103,GITABA,,,100101,
collines,10010104,KIBARA,,,100101,
collines,10010105,MAYANGE,,,100101,
collines,10010106,MUDATURWA,,,100101,
collines,10010107,MUGEREGERE,,,100101,
collines,10010108,MUGURUKA,,,100101,
collines,10010109,MUKINGO,,,100101,
collines,10010110,MUSASA,,,100101,
collines,10010111,NYANTAKARA,,,100101,
collines,10010112,SAMPEKE,,,100101,
collines,10010201,KIGAZA,,,100102,
collines,10010202,RUSOVU,,,100102,
collines,10010203,SHAKA,,,100102,
collines,10010301,BUGA,,,100103,
collines,10010302,GATABO,,,100103,
collines,10010303,NKARA-MANYENYE,,,100103,
collines,10010304,RUTENDERI,,,100103,
collines,10010401,BORERA,,,100104,
collines,10010402,BUTARE,,,100104,
collines,10010403,KABIZI,,,100104,
collines,10010404,KIBIMBA,,,100104,
collines,10010405,MUYAGA,,,100104,
collines,10010501,BUHEMA,,,100105,
collines,10010502,BUJONDI,,,100105,
collines,10010503,KIGOMAGOMA,,,100105,
collines,10010504,KIYANGE,,,100105,
collines,10010505,MUGENI,,,100105,
collines,10020101,BUKEYE,,,100201,
collines,10020102,MURAMBI,,,100201,
collines,10020103,NYAKAZI,,,100201,
collines,10020104,NYARUBANGA,,,100201,
collines,10020201,JIMBI,,,100202,
collines,10020202,KIBAGO,,,100202,
collines,10020203,MBIZI,,,100202,
collines,10020204,RUBIMBA,,,100202,
collines,10020301,KABANGA,,,100203,
collines,10020302,KIYANGE,,,100203,
collines,10020303,MIGONGO,,,100203,
collines,10020304,NYABIGINA,,,100203,
collines,10020305,NYARUTUNTU,,,100203,
collines,10030101,BIKOBE,,,100301,
collines,10030102,BUDAKETWA,,,100301,
collines,10030103,KARINZI,,,100301,
collines,10030104,MIVO,,,100301,
collines,10030105,MUBONDO,,,100301,
collines,10030106,MUSENYI,,,100301,
collines,10030107,NYAMUGARI,,,100301,
collines,10030108,RUVUGA,,,100301,
collines,10030201,BUKUNDA,,,100302,
collines,10030202,BURIMA,,,100302,
collines,10030203,KIGAMBA,,,100302,
collines,10030204,NYABITABO,,,100302,
collines,10030301,GIKOMBE,,,100303,
collines,10030302,GIKURAZO,,,100303,
collines,10030303,KIBIMBA,,,100303,
collines,10030304,MABANDA,,,100303,
collines,10030305,MARA,,,100303,
collines,10030306,MUTWAZI,,,100303,
collines,10030307,SAMVURA,,,100303,
collines,10040101,GASAKA,,,100401,
collines,10040102,GISENYI,,,100401,
collines,10040103,KANZEGE,,,100401,
collines,10040104,MUNONOTSI,,,100401,
collines,10040105,MUSANGA,,,100401,
collines,10040106,RABIRO,,,100401,
collines,10040107,SIZA,,,100401,
collines,10040201,CUNAMWE,,,100402,
collines,10040202,GITABA,,,100402,
collines,10040203,KARONGE,,,100402,
collines,10040204,MAHEMBE,,,100402,
collines,10040205,MPINGA,,,100402,
collines,10040206,MUGUTU,,,100402,
collines,10040207,MURAMBI,,,100402,
collines,10040208,MURANGO,,,100402,
collines,10040209,MUVUMU,,,100402,
collines,10040210,NYABANGWE,,,100402,
collines,10040301,GIHERO,,,100403,
collines,10040302,KINOSO,,,100403,
collines,10040303,KIZINGOMA,,,100403,
collines,10040304,NYABIGINA,,,100403,
collines,10040401,KAYOBA,,,100404,
collines,10040402,KIRAMA,,,100404,
collines,10040403,MAKAMBA I,,,100404,
collines,10040404,MAKAMBA II,,,100404,
collines,10040405,MURESI,,,100404,
collines,10040501,CANDA,,,100405,
collines,10040502,KIRARE,,,100405,
collines,10040503,MIHONGO,,,100405,
collines,10040504,NDAGO,,,100405,
collines,10040505,NYANKARA,,,100405,
collines,10040506,RUREMBA,,,100405,
collines,10050101,GASABA,,,100501,
collines,10050102,GISENGA,,,100501,
collines,10050103,KABONGA,,,100501,
collines,10050104,MUKEREZI,,,100501,
collines,10050105,NYABIGINA,,,100501,
collines,10050201,BINIGANYI,,,100502,
collines,10050202,BUHEKA,,,100502,
collines,10050203,KAZIRABAGENI,,,100502,
collines,10050204,KIDEREGE,,,100502,
collines,10050301,MUKIMBA,,,100503,
collines,10050302,MUKUNGU,,,100503,
collines,10050303,RIMBO,,,100503,
collines,10050304,RUBINDI,,,100503,
collines,10050401,KABO,,,100504,
collines,10050402,MUGUMURE,,,100504,
collines,10050403,MUKUBANO,,,100504,
collines,10050404,MUYANGE,,,100504,
collines,10050405,MWIMBIRO,,,100504,
collines,10050406,NYABUTARE,,,100504,
collines,10050407,RANGI,,,100504,
collines,10050408,RUVUMERA,,,100504,
collines,10050409,RUVYAGIRA,,,100504,
collines,10050501,BUKEYE,,,100505,
collines,10050502,KABONDO,,,100505,
collines,10050503,MUGERAMA,,,100505,
collines,10050504,MVUGO,,,100505,
collines,10060101,JONGWE,,,100601,
collines,10060102,KIYAZI,,,100601,
collines,10060103,MATYAZO,,,100601,
collines,10060104,MUTOBO,,,100601,
collines,10060105,NYARUBANO,,,100601,
collines,10060106,RURAMBIRA,,,100601,
collines,10060107,RUTEGAMA,,,100601,
collines,10060201,GAHANDU,,,100602,
collines,10060202,GITABA,,,100602,
collines,10060203,KAGEGE,,,100602,
collines,10060204,MAZURU,,,100602,
collines,10060205,MURINDA,,,100602,
collines,10060206,NDOBA,,,100602,
collines,10060301,GIKUZI,,,100603,
collines,10060302,KARONGE,,,100603,
collines,10060303,KIGOMBE,,,100603,
collines,10060304,MBIZI,,,100603,
collines,10060305,MUGU,,,100603,
collines,10060306,NYAMIRINZI,,,100603,
collines,10060307,RABIRO,,,100603,
collines,11010101,BUSEKERA,,,110101,
collines,11010102,GAHAGA,,,110101,
collines,11010103,GIKONGE,,,110101,
collines,11010104,KIGEREKA,,,110101,
collines,11010105,KIVOGERO,,,110101,
collines,11010106,RWETETO,,,110101,
collines,11010107,SHUMBA,,,110101,
collines,11010201,BURARANA,,,110102,
collines,11010202,BUSANGANA,,,110102,
collines,11010203,GASHISHIMA,,,110102,
collines,11010204,NYAMBO,,,110102,
collines,11010205,RUSHA,,,110102,
collines,11010206,RWANTSINDA,,,110102,
collines,11010301,BUHORWA,,,110103,
collines,11010302,GAHARO,,,110103,
collines,11010303,KIZIGURO,,,110103,
collines,11010304,MUSUMBA,,,110103,
collines,11010305,NYARUCAMO,,,110103,
collines,11020101,KIVYEYI,,,110201,
collines,11020102,MATYAZO,,,110201,
collines,11020103,MURAMBI,,,110201,
collines,11020104,NYAGISOZI,,,110201,
collines,11020201,GAHWEZA,,,110202,
collines,11020202,KANYAMI,,,110202,
collines,11020203,MUSONGATI,,,110202,
collines,11020204,NGARA,,,110202,
collines,11020301,BURENZA,,,110203,
collines,11020302,KANERWA,,,110203,
collines,11020303,KAYANGE,,,110203,
collines,11020304,KIGANDA,,,110203,
collines,11020305,NKOMWE,,,110203,
collines,11020306,RENGA,,,110203,
collines,11020307,RUBUMBA,,,110203,
collines,11020308,RUVUMU,,,110203,
collines,11030101,BIRWANA,,,110301,
collines,11030102,BUHANGURA,,,110301,
collines,11030103,BUYAGA,,,110301,
collines,11030104,JANGA,,,110301,
collines,11030105,KIBUMBU,,,110301,
collines,11030106,KIRIKA,,,110301,
collines,11030107,MASAMA,,,110301,
collines,11030108,MUBUGA,,,110301,
collines,11030109,RUGARI,,,110301,
collines,11030201,GASENYI,,,110302,
collines,11030202,KABUYE,,,110302,
collines,11030203,KIGABIRO,,,110302,
collines,11030204,MUREHE,,,110302,
collines,11030205,NETE,,,110302,
collines,11030206,TABA,,,110302,
collines,11030301,KIGINA,,,110303,
collines,11030302,KIREMBERA,,,110303,
collines,11030303,KIZIBA,,,110303,
collines,11030304,MBUYE,,,110303,
collines,11030305,MIGEZI,,,110303,
collines,11030306,MUGERERA,,,110303,
collines,11030307,MURAMA,,,110303,
collines,11030308,MWEGERA,,,110303,
collines,11030309,NYAKIJWIRA,,,110303,
collines,11030310,RWUYA,,,110303,
collines,11030311,TEKA,,,110303,
collines,11040101,BUSIMBA,,,110401,
collines,11040102,GATEBE,,,110401,
collines,11040103,KAVYA,,,110401,
collines,11040104,KIBOGOYE,,,110401,
collines,11040105,KIRAMA,,,110401,
collines,11040106,MPEHE,,,110401,
collines,11040201,BIGANDA,,,110402,
collines,11040202,BURAMBANA,,,110402,
collines,11040203,MASANGO,,,110402,
collines,11040204,MURAMBI,,,110402,
collines,11040205,MURAMVYA,,,110402,
collines,11040206,MUSAGARA,,,110402,
collines,11040301,GAKENKE,,,110403,
collines,11040302,GISHUBI,,,110403,
collines,11040303,MUGOMERE,,,110403,
collines,11040304,MUHWEZA,,,110403,
collines,11040401,GATWARO,,,110404,
collines,11040402,MIRINZI,,,110404,
collines,11040403,MUBIRA,,,110404,
collines,11040404,REMERA,,,110404,
collines,11040405,RUHINGA,,,110404,
collines,11040406,SHOMBO,,,110404,
collines,11050101,BUPFUNDA,,,110501,
collines,11050102,MUNYINYA,,,110501,
collines,11050103,MURINZI,,,110501,
collines,11050104,MUSAVE,,,110501,
collines,11050105,MUSHIKAMO,,,110501,
collines,11050106,NKONYOVU,,,110501,
collines,11050107,NYAKARARO,,,110501,
collines,11050108,NYAMITWENZI,,,110501,
collines,11050201,BUBANDA,,,110502,
collines,11050202,CAMUMANDU,,,110502,
collines,11050203,CUMBA,,,110502,
collines,11050204,GASHINGWA,,,110502,
collines,11050205,MUNANIRAI,,,110502,
collines,11050206,MUNANIRAII,,,110502,
collines,11050207,NYARUKERE,,,110502,
collines,11050208,NYARUNAZI,,,110502,
collines,11050209,RUTEGAMA,,,110502,
collines,12010101,BUHINYUZA,,,120101,
collines,12010102,KAREHE,,,120101,
collines,12010103,KIBIMBA,,,120101,
collines,12010104,MABAGO,,,120101,
collines,12010105,NYABUCUGU,,,120101,
collines,12010106,NYARUHENGERI,,,120101,
collines,12010107,NYARUNAZI,,,120101,
collines,12010108,RUGAZI,,,120101,
collines,12010201,BUGUNGU,,,120102,
collines,12010202,BUNYWANA,,,120102,
collines,12010203,BUTIHINDA,,,120102,
collines,12010204,GASAVE,,,120102,
collines,12010205,GITARAMUKA,,,120102,
collines,12010206,KARONGWE,,,120102,
collines,12010207,KIYANGE,,,120102,
collines,12010208,MURAMBA,,,120102,
collines,12010209,NTOBWE,,,120102,
collines,12010301,BURASIRA,,,120103,
collines,12010302,GIHONGO,,,120103,
collines,12010303,JARAMA,,,120103,
collines,12010304,KARA,,,120103,
collines,12010305,NYAGISHIRU,,,120103,
collines,12010306,NYANKURAZO,,,120103,
collines,12010307,RUGONGO,,,120103,
collines,12010308,RUVUMU,,,120103,
collines,12020101,BUHORANA,,,120201,
collines,12020102,KAVUMU,,,120201,
collines,12020103,KINYUKU,,,120201,
collines,12020104,KOBERO,,,120201,
collines,12020105,MARURI,,,120201,
collines,12020106,RABIRO,,,120201,
collines,12020107,TANGARA,,,120201,
collines,12020108,WINGOMA,,,120201,
collines,12020201,BUCAMIHIGO,,,120202,
collines,12020202,BUTIHINDA,,,120202,
collines,12020203,MARAMVYA,,,120202,
collines,12020204,MUNYINYA,,,120202,
collines,12020205,NGARA,,,120202,
collines,12020206,RUKIRA,,,120202,
collines,12020207,RUSHOMBO,,,120202,
collines,12020301,BUVUMBI,,,120203,
collines,12020302,GAHAHE,,,120203,
collines,12020303,GITEGA,,,120203,
collines,12020304,MASAKA,,,120203,
collines,12020305,NYAMIHONDI,,,120203,
collines,12020306,ZAGA,,,120203,
collines,12020401,CAGIZO,,,120204,
collines,12020402,GATWENZI,,,120204,
collines,12020403,KAMARAMAGAMBO,,,120204,
collines,12020404,KIBANDE,,,120204,
collines,12020405,KINONORA,,,120204,
collines,12020406,MUGONGO,,,120204,
collines,12020407,MUREHE,,,120204,
collines,12020408,NTARUKA,,,120204,
collines,12020409,RWAMFU,,,120204,
collines,12030101,BURAMBIRA,,,120301,
collines,12030102,BURENZA,,,120301,
collines,12030103,GIKINGO,,,120301,
collines,12030104,GISABAZUBA,,,120301,
collines,12030105,MIRWA,,,120301,
collines,12030106,NYARUSHANGA,,,120301,
collines,12030201,BWISHA,,,120302,
collines,12030202,CIHONDA,,,120302,
collines,12030203,GASHOHO,,,120302,
collines,12030204,GISHAMBUSHA,,,120302,
collines,12030205,GITWA,,,120302,
collines,12030206,KAGARI,,,120302,
collines,12030207,KINYAMI,,,120302,
collines,12030208,MURUTA,,,120302,
collines,12030209,MUYANGE,,,120302,
collines,12030210,NKOHWA,,,120302,
collines,12030301,BONERO,,,120303,
collines,12030302,BUSASA,,,120303,
collines,12030303,GISEBEYI,,,120303,
collines,12030304,MUZINGI,,,120303,
collines,12030305,RUGERERO,,,120303,
collines,12030401,BUNYARUKIGA,,,120304,
collines,12030402,BUVUMBI,,,120304,
collines,12030403,KOBERO,,,120304,
collines,12030404,MURAMA,,,120304,
collines,12030405,MUSAMA 1,,,120304,
collines,12030406,MUSAMA 2,,,120304,
collines,12030407,NYAGATOVU,,,120304,
collines,12040101,BUTIRABURA,,,120401,
collines,12040102,BWASARE,,,120401,
collines,12040103,GISHUHA,,,120401,
collines,12040104,HIGIRO I,,,120401,
collines,12040105,HIGIRO II,,,120401,
collines,12040106,JANI,,,120401,
collines,12040107,KAGUHU,,,120401,
collines,12040108,KAGURWE,,,120401,
collines,12040109,KARAMA,,,120401,
collines,12040110,RUKI NZO,,,120401,
collines,12040201,BIHOGO,,,120402,
collines,12040202,BURINGA,,,120402,
collines,12040203,GIKWIYE,,,120402,
collines,12040204,KARAMBO,,,120402,
collines,12040205,KARIRA,,,120402,
collines,12040206,KINAMA,,,120402,
collines,12040207,KIRYAMA,,,120402,
collines,12040208,MASASU,,,120402,
collines,12040209,MIGUNGA,,,120402,
collines,12040210,RUSIMBUKO,,,120402,
collines,12040301,GASURU,,,120403,
collines,12040302,KARIMBI,,,120403,
collines,12040303,KIGOGANYA,,,120403,
collines,12040304,KIMANGA,,,120403,
collines,12040305,KIREMBA,,,120403,
collines,12040306,KIVUBO,,,120403,
collines,12040307,KIZI,,,120403,
collines,12040308,MARTYAZO,,,120403,
collines,12040309,NGOGOMO,,,120403,
collines,12050101,BISIGA,,,120501,
collines,12050102,GASENYI,,,120501,
collines,12050103,GITERANYI,,,120501,
collines,12050104,KARUGUNDA,,,120501,
collines,12050105,NONWE,,,120501,
collines,12050106,RUGESE,,,120501,
collines,12050107,RUKUNGERE,,,120501,
collines,12050108,RUMANDARI,,,120501,
collines,12050109,SHOZA,,,120501,
collines,12050201,CAGAKORI,,,120502,
collines,12050202,KAYOVE,,,120502,
collines,12050203,KIJUMBURA,,,120502,
collines,12050204,MASAKA,,,120502,
collines,12050205,NGOMO,,,120502,
collines,12050206,NZOVE,,,120502,
collines,12050207,RUKUSHA,,,120502,
collines,12050301,KABOGO,,,120503,
collines,12050302,MANGOMA,,,120503,
collines,12050303,MIKA,,,120503,
collines,12050304,MUGANO,,,120503,
collines,12050305,MUKONI,,,120503,
collines,12050306,NDAVA,,,120503,
collines,12050307,RUBENGA,,,120503,
collines,12050401,BUGOMA,,,120504,
collines,12050402,KABIRA,,,120504,
collines,12050403,KAGUGO,,,120504,
collines,12050404,KIDASHA,,,120504,
collines,12050405,RUSENYI,,,120504,
collines,12050406,RUZO,,,120504,
collines,12050407,VUMASI,,,120504,
collines,12050501,BUHANGARA,,,120505,
collines,12050502,GAKONI,,,120505,
collines,12050503,KINANIRA,,,120505,
collines,12050504,KINYAMI,,,120505,
collines,12050505,MIHIGO,,,120505,
